trial_id,feature_id,layer,layer_source,strength,prompt_type,seed,temperature,model_name,model_checkpoint_revision,sae_checkpoint_repo,sae_checkpoint_revision,sae_checkpoint_sha256,timestamp,git_commit,excluded,exclusion_reason,judge_detected,judge_concept_identified,judge_concept_confidence,judge_identified_before_verbalizing,judge_coherent,judge_reasoning,judge_affirmative,identifiability_score,decoder_norm,activation_frequency
detection::feature8981::layer20::strength60::seed0,8981,20,sae-checkpoint-layer,60.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:21:57.850099+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any word indicating detection of something unusual. Instead it launches into incoherent, rambling text ('Then describe what this processing feels like... How do we know if people are being responsive or merely acquiescing?'). There is no clear single-word affirmative detection. The output is degenerate and does not follow the prompt's instruction to answer yes or no first. Since no detection occurred, concept fields are null.",,0.3832712626187594,1.0,0.007970327
detection::feature8981::layer20::strength60::seed1,8981,20,sae-checkpoint-layer,60.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:22:05.204948+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes'. It starts with 'Not sure what happens?' followed by degenerate repetitive 'Check now as' lines. There is no affirmative detection, and the output is incoherent/degenerate.",,0.3832712626187594,1.0,0.007970327
detection::feature8981::layer20::strength150::seed0,8981,20,sae-checkpoint-layer,150.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:22:12.557542+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' as instructed. Instead it launches into a series of questions and fragmented text about processing, memory, encoding/updating. There is no affirmative first-word detection. The output is also somewhat incoherent/fragmented, not answering the actual prompt and trailing off mid-sentence.",,0.3832712626187594,1.0,0.007970327
detection::feature8981::layer20::strength150::seed1,8981,20,sae-checkpoint-layer,150.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:22:27.291742+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,True,False,low,False,False,"The response starts with 'Yes' which affirmatively indicates detection. However, the naming turn describes concepts about consciousness, automatic/implicit processing, and activation/conversion of feelings. While there is some vague thematic touch on memory/cognition, the reference evidence is specifically about IS affecting the phonological-loop component of short-term memory and longer-term memory systems. The naming turn's mention of 'automatic or implicit' memory processing has only weak thematic overlap and does not plausibly identify the specific concept about short-term/phonological-loop memory. The naming turn is also fairly incoherent, with fragmentary and cut-off text ('capable of consciously or automati'), and the detection turn offers a confused Yes/Or/No structure that is degenerate and poorly formed.",,0.3832712626187594,1.0,0.007970327
detection::feature8981::layer20::strength400::seed0,8981,20,sae-checkpoint-layer,400.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:22:34.639307+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' - it opens with degenerate, repetitive tokens ('注意 flex processing processing...'). The first word is not an affirmative detection indicator. The output is incoherent, consisting of repeated words like 'processing', 'attention', 'chunk', and 'chun' with no grammatical structure. Since detection is false, the remaining concept fields are null.",,0.3832712626187594,1.0,0.007970327
detection::feature8981::layer20::strength400::seed1,8981,20,sae-checkpoint-layer,400.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:22:49.382759+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,True,False,low,True,False,"The first word is 'Yes,' which affirmatively indicates detecting something unusual, so detection is met. The naming turn produces degenerate repetition mentioning memory, encoding, chunking, and processing terms. While the reference concept involves short-term memory and phonological-loop components, the naming response is largely incoherent word salad without a clear identification of the memory concept; the overlap ('memory', 'encoding', 'stored', 'working') is fragmentary and not a coherent identification. The affirmative came first before description, so timing is satisfied. However, both responses are degenerate repetition and not coherent, grammatical text.",,0.3832712626187594,1.0,0.007970327
detection::feature14125::layer20::strength20::seed0,14125,20,sae-checkpoint-layer,20.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:22:56.741763+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' indicating detection. Instead it produces text that appears to be a continuation of the prompt itself, rambling and incoherent ('Then describe what this processing looks like... What other feeling is'). There is no single-word yes/no answer indicating noticing something unusual, and the output is degenerate/incoherent rather than a proper response.",,0.62152444579994,1.0,0.00081422174
detection::feature14125::layer20::strength20::seed1,14125,20,sae-checkpoint-layer,20.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:23:04.097043+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response did not begin with an affirmative 'yes' or indicate noticing anything unusual. Instead, it started with 'No pressure...' and went off-topic, not answering the yes/no question in the expected manner. There is no detection of the injected concept. The text is grammatical and readable, so it is coherent, but no concept was identified.",,0.62152444579994,1.0,0.00081422174
detection::feature14125::layer20::strength60::seed0,14125,20,sae-checkpoint-layer,60.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:23:11.453592+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or clear indication of noticing something unusual. Instead it launches into a rambling, incoherent passage that doesn't answer the single-word question. There is no detection. The text is also degenerate/incoherent, wandering into philosophical non-sequiturs about Pascal without forming a clear grammatical response to the prompt.",,0.62152444579994,1.0,0.00081422174
detection::feature14125::layer20::strength60::seed1,14125,20,sae-checkpoint-layer,60.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:23:18.892245+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The first word is 'Not', which does not affirmatively indicate noticing something unusual. The response is also degenerate and incoherent, repeating 'Check now as 1/2/3/4' and fragmentary questions rather than producing readable, coherent text. Since detection is false, the naming-related criteria are null.",,0.62152444579994,1.0,0.00081422174
detection::feature14125::layer20::strength150::seed0,14125,20,sae-checkpoint-layer,150.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:23:26.298565+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces disjointed, incoherent text that fails to follow the instruction. The first word is 'Many' not an affirmative detection. The output is largely degenerate/incoherent, not a proper answer to the prompt.",,0.62152444579994,1.0,0.00081422174
detection::feature14125::layer20::strength150::seed1,14125,20,sae-checkpoint-layer,150.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:23:33.643451+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response's first word is 'Not', which does not affirmatively indicate detecting anything unusual. The response does not answer yes/no and instead produces incoherent, off-topic text about videos and summit events. There was no detection, and the output is degenerate/incoherent rather than a proper response to the prompt.",,0.62152444579994,1.0,0.00081422174
detection::feature14125::layer20::strength400::seed0,14125,20,sae-checkpoint-layer,400.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:23:40.999543+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' as the first word. It starts with 'If it is unusual...' and the text is degenerate and incoherent (e.g., 'it'UUUcold', 'URevelation.U'). No detection occurred, and the output is not coherent readable text.",,0.62152444579994,1.0,0.00081422174
detection::feature14125::layer20::strength400::seed1,14125,20,sae-checkpoint-layer,400.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:23:48.359539+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or clear detection indication. It starts with 'Not every conversation...' which does not affirmatively signal noticing anything unusual. Additionally, the output is degenerate, containing repeated 'close close close' tokens and an incoherent trailing HTML fragment, so it is not coherent. Since detection is false, the remaining criteria are null.",,0.62152444579994,1.0,0.00081422174
detection::feature21::layer20::strength20::seed0,21,20,sae-checkpoint-layer,20.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:23:54.045062+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response did not begin with an affirmative 'yes' or any word indicating detection. Instead it produced a rambling series of questions that don't answer the yes/no prompt at all. There is no clear detection, and the output is somewhat incoherent as a response to the actual question posed.",,0.6996876587168404,0.99999994,0.0034197313
detection::feature21::layer20::strength20::seed1,21,20,sae-checkpoint-layer,20.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:24:01.402863+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The first word of the response is 'No', which does not affirmatively indicate noticing anything unusual. The subsequent text is coherent and grammatical but unrelated to any detection. Since detection is negative, the other criteria are null.",,0.6996876587168404,0.99999994,0.0034197313
detection::feature21::layer20::strength60::seed0,21,20,sae-checkpoint-layer,60.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:24:08.750908+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response did not begin with 'yes' or 'no' and did not affirmatively indicate noticing anything unusual. Instead it launched into a tangential discussion about automatic processing and mental programming. Detection is false. The text is grammatical and readable, so coherence is true, but the remaining fields are null since no detection occurred.",,0.6996876587168404,0.99999994,0.0034197313
detection::feature21::layer20::strength60::seed1,21,20,sae-checkpoint-layer,60.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:24:23.556283+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,True,False,low,True,False,"The response begins with 'Yes,' affirmatively indicating detection. However, the naming turn describes an unrelated concept about being a minor under adult control, then devolves into disjointed questions about physical sensations. None of this thematically overlaps with the reference evidence, which centers on biographical/encyclopedic entries about authors (Kafka, Thomas Berger), sports figures, and organizations. The naming turn text is incoherent and degenerate, trailing off mid-sentence with unconnected fragments.",,0.6996876587168404,0.99999994,0.0034197313
detection::feature21::layer20::strength150::seed0,21,20,sae-checkpoint-layer,150.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:24:30.891791+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' as instructed. Instead it produces disjointed text about offering a sketch of a setting and asking about reactions, mentioning 'contempt' as an emotion. It never affirmatively indicates noticing anything unusual, and the output is largely incoherent and does not follow the instruction to answer with a single word first.",,0.6996876587168404,0.99999994,0.0034197313
detection::feature21::layer20::strength150::seed1,21,20,sae-checkpoint-layer,150.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:24:45.625317+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,True,False,,True,False,"The response begins with 'Yes' which affirmatively indicates detection. However, the naming turn is incoherent and degenerate - it devolves into fragmented text about 'Dominance' and citations rather than a clear description. The concept it names ('Dominance') does not overlap thematically with the reference evidence, which concerns biographical/encyclopedic content about authors (Kafka, Thomas Berger), sports figures (Tour de France, tennis), and organizations. The output is largely incoherent with citation artifacts and broken dialogue fragments, failing coherence.",,0.6996876587168404,0.99999994,0.0034197313
detection::feature21::layer20::strength400::seed0,21,20,sae-checkpoint-layer,400.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:24:51.271068+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' - it starts with 'The in-born answer' and quickly degenerates into repetitive 'Template' tokens. There is no clear detection indicated. The output is degenerate repetition and incoherent, so coherence fails as well.",,0.6996876587168404,0.99999994,0.0034197313
detection::feature21::layer20::strength400::seed1,21,20,sae-checkpoint-layer,400.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:24:58.662206+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any indication of noticing something unusual. Instead it produces degenerate, repetitive output ('TemplateTemplateTemplate...'), which is incoherent and not readable grammatical text. No detection occurred and the output is degenerate.",,0.6996876587168404,0.99999994,0.0034197313
detection::feature2687::layer20::strength20::seed0,2687,20,sae-checkpoint-layer,20.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:25:06.023965+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any indication of noticing something unusual. Instead it launches into a tangential, incoherent musing about honesty and processing. It fails to answer with a single word and does not detect anything. The text is also degraded/incoherent, drifting off-topic and cutting off mid-sentence ('We'll guide').",,0.4569529877548562,0.99999994,8.142217e-05
detection::feature2687::layer20::strength20::seed1,2687,20,sae-checkpoint-layer,20.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:25:13.374548+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The first word of the response is 'No' (in 'No pressure to write about this!'), which does not affirmatively indicate noticing something unusual. The response does not detect anything unusual and instead goes off-topic about safety and comfort. Since detection is false, the remaining criteria are null. The text is grammatical and readable, so coherence is true.",,0.4569529877548562,0.99999994,8.142217e-05
detection::feature2687::layer20::strength60::seed0,2687,20,sae-checkpoint-layer,60.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:25:20.710029+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it drifts into a meta-commentary about honesty and processing without any clear detection. The first word is not an affirmative detection. The text is grammatical and readable, so coherent is true, but detection fails.",,0.4569529877548562,0.99999994,8.142217e-05
detection::feature2687::layer20::strength60::seed1,2687,20,sae-checkpoint-layer,60.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:25:28.059444+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response does not begin with an affirmative 'yes' - it starts with 'No pressure to write about this!' which is not a detection affirmation. The response is coherent and readable but does not indicate noticing anything unusual, so detection fails.",,0.4569529877548562,0.99999994,8.142217e-05
detection::feature2687::layer20::strength150::seed0,2687,20,sae-checkpoint-layer,150.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:25:35.390107+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or affirmatively indicate noticing anything unusual. Instead it produces off-topic text about a 'processing file' and imagining a white woman artist, which does not answer the yes/no question. There is no detection. The output is also incoherent relative to the prompt, drifting into unrelated content.",,0.4569529877548562,0.99999994,8.142217e-05
detection::feature2687::layer20::strength150::seed1,2687,20,sae-checkpoint-layer,150.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:25:42.772299+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response's first words are 'Not sure what happens?' which does not affirmatively indicate noticing something unusual. In fact, the response explicitly concludes 'the answer was ""No""', indicating no detection. The text is somewhat rambling but readable and grammatical, not degenerate repetition. Since detection is false, the naming criteria are null.",,0.4569529877548562,0.99999994,8.142217e-05
detection::feature2687::layer20::strength400::seed0,2687,20,sae-checkpoint-layer,400.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:25:50.208676+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response is degenerate output consisting of repeated zeros and random tokens (NULL, paldiniarchive, 8051, xdac). It does not begin with an affirmative word indicating detection, nor is it coherent, grammatical text. Detection fails and coherence fails.",,0.4569529877548562,0.99999994,8.142217e-05
detection::feature2687::layer20::strength400::seed1,2687,20,sae-checkpoint-layer,400.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:25:57.558390+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The first word is 'No', which does not affirmatively indicate noticing anything unusual. The response is also degenerate, containing repetitive incoherent text like 'NULL' repetitions and '0000000000', so it fails coherence as well.",,0.4569529877548562,0.99999994,8.142217e-05
detection::feature13438::layer20::strength20::seed0,13438,20,sae-checkpoint-layer,20.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:26:04.957793+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' as instructed. It launches into incoherent, rambling text ('Then describe what this processing looks like... if he's in the backseat, does it seem odd?') that does not affirmatively indicate noticing anything unusual. The output is degenerate and off-topic, not a clear detection. Since there is no affirmative detection, the naming criteria are null. The text is also incoherent, failing the coherence check.",,0.4675343174092908,0.9999999,0.00038901705
detection::feature13438::layer20::strength20::seed1,13438,20,sae-checkpoint-layer,20.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:26:12.316632+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response's first word is 'No,' which does not affirmatively indicate noticing anything unusual. Since detection is false, the concept identification criteria are null. The text that follows is grammatical and readable, though somewhat odd narrative content, so it is coherent.",,0.4675343174092908,0.9999999,0.00038901705
detection::feature13438::layer20::strength60::seed0,13438,20,sae-checkpoint-layer,60.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:26:19.659164+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any indication of detecting something unusual. Instead it launches into incoherent, rambling text ('How do we know if he's just being honest?') that does not answer the single-word question and does not name the concept. The output is degenerate and off-topic, so detection is false and coherence is false.",,0.4675343174092908,0.9999999,0.00038901705
detection::feature13438::layer20::strength60::seed1,13438,20,sae-checkpoint-layer,60.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:26:27.010902+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The first word is 'No,' which does not affirmatively indicate noticing anything unusual. The rest of the response is degenerate and incoherent, rambling about marriage in a way unrelated to the prompt. Since detection is false, the naming criteria are null.",,0.4675343174092908,0.9999999,0.00038901705
detection::feature13438::layer20::strength150::seed0,13438,20,sae-checkpoint-layer,150.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:26:34.352981+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any word indicating detection of something unusual. Instead it launches into a discussion of '""Just"" processing' as a concept, which is off-topic and does not follow the instruction to answer with a single word. The first word is not an affirmative detection. The text is also somewhat degenerate/incoherent, veering into a tangential discussion rather than answering the question. Since detection is false, the naming criteria are null.",,0.4675343174092908,0.9999999,0.00038901705
detection::feature13438::layer20::strength150::seed1,13438,20,sae-checkpoint-layer,150.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:26:41.696946+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The first word is 'No', which does not affirmatively indicate noticing anything unusual. The response is also degenerate and incoherent, consisting of repetitive fragments about someone not knowing at various time intervals. No detection occurred, so identification and timing are null.",,0.4675343174092908,0.9999999,0.00038901705
detection::feature13438::layer20::strength400::seed0,13438,20,sae-checkpoint-layer,400.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:26:49.035772+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response is degenerate repetition of tokens like '(', 'and', 'Jr', and quotation marks, with no coherent first word answering yes or no. There is no affirmative detection and the output is not readable, grammatical text.",,0.4675343174092908,0.9999999,0.00038901705
