trial_id,feature_id,layer,layer_source,strength,prompt_type,seed,temperature,model_name,model_checkpoint_revision,sae_checkpoint_repo,sae_checkpoint_revision,sae_checkpoint_sha256,timestamp,git_commit,excluded,exclusion_reason,judge_detected,judge_concept_identified,judge_concept_confidence,judge_identified_before_verbalizing,judge_coherent,judge_reasoning,judge_affirmative,identifiability_score,decoder_norm,activation_frequency
detection::feature5805::layer4::strength8::seed0,5805,4,adr-0009-fallback,8.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:29:29.890568+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The text is also degenerate and incoherent, with broken grammar and nonsensical phrases like 'If you do seem to achen a speech.' No detection occurred, so identification and timing are null.",,0.9999989950280532,0.07611932,0.009394694
detection::feature5805::layer4::strength8::seed1,5805,4,adr-0009-fallback,8.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:29:34.554173+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' - it starts with 'Say again' which is not a detection indicator. The output is also degenerate, incoherent text that doesn't answer the question and trails off mid-sentence. No detection occurred.",,0.9999989950280532,0.07611932,0.009394694
detection::feature5805::layer4::strength8::seed2,5805,4,adr-0009-fallback,8.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:29:39.115256+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The output is degenerate and incoherent, consisting of fragmented text like 'Always ask questions to yourself' and random capitalized phrases and date fragments. Since detection is false, the other concept-related fields are null.",,0.9999989950280532,0.07611932,0.009394694
detection::feature9564::layer4::strength1::seed0,9564,4,adr-0009-fallback,1.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:29:43.595057+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' - it starts with 'Shall I rest...' and includes 'No.' There is no affirmative detection. The text is also largely incoherent, consisting of disconnected, non-sequitur sentences that don't form a meaningful reply to the prompt.",,0.963118094835786,0.5838124,0.0003775858
detection::feature9564::layer4::strength1::seed1,9564,4,adr-0009-fallback,1.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:29:48.202742+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The first words are 'Say again to give some thought,' which is not a detection. The text itself is largely incoherent, rambling and disconnected, not following the instruction to answer with a single word. Since detection is false, the naming criteria are null.",,0.963118094835786,0.5838124,0.0003775858
detection::feature9564::layer4::strength1::seed2,9564,4,adr-0009-fallback,1.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:29:52.693002+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The text is incoherent and degenerate, rambling about acknowledging words without forming meaningful, grammatical content. No detection occurred.",,0.963118094835786,0.5838124,0.0003775858
detection::feature9564::layer4::strength2::seed0,9564,4,adr-0009-fallback,2.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:29:57.178047+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces incoherent, degenerate text with no clear meaning ('Shall I restate the day or the weekend...genre-bop?'). Detection is false. The output is not readable, coherent text and fails the coherence criterion.",,0.963118094835786,0.5838124,0.0003775858
detection::feature9564::layer4::strength2::seed1,9564,4,adr-0009-fallback,2.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:01.831345+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The first words are 'Say again to give some thought,' which is not a detection. Additionally, the text is largely incoherent and degenerate, containing nonsensical phrases like 'used andarnofscribed in' that trail off. No concept was identified, and the output fails the coherence criterion.",,0.963118094835786,0.5838124,0.0003775858
detection::feature9564::layer4::strength2::seed2,9564,4,adr-0009-fallback,2.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:06.653576+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The first words are 'Always useful.' The text is also largely incoherent and disconnected, reading as degenerate/off-topic output that does not respond to the prompt. Since no detection occurred, the naming criteria are null.",,0.963118094835786,0.5838124,0.0003775858
detection::feature9564::layer4::strength4::seed0,9564,4,adr-0009-fallback,4.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:11.181700+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' - it starts with 'Shall I ask for clarification?' and never clearly indicates noticing anything unusual. The output is also degenerate and incoherent, containing nonsense words like 'achenoucaliches' and 'crisis-stoppableheitlichemeditas', broken grammar, and no readable meaning. Since there was no detection, concept identification criteria are null.",,0.963118094835786,0.5838124,0.0003775858
detection::feature9564::layer4::strength4::seed1,9564,4,adr-0009-fallback,4.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:15.658703+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' - it starts with 'Say again:' and devolves into incoherent, degenerate text. There is no clear detection of anything unusual. The output is not readable, grammatical text - it contains nonsensical fragments like 'the now overwhelmed or pagedown nodded with your iPodが好-helped' and 'the ensimilar unknown', indicating incoherent output. Since detection is false, the naming criteria are null.",,0.963118094835786,0.5838124,0.0003775858
detection::feature9564::layer4::strength4::seed2,9564,4,adr-0009-fallback,4.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:20.099943+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The first words are 'Always useful.' The text is also degenerate and incoherent, containing nonsensical strings like 'preinterrogative-contemptive removal' and 'contemptable-oblobilizedinterruptedinterrupted'. Since no detection occurred, the remaining fields are null.",,0.963118094835786,0.5838124,0.0003775858
detection::feature9564::layer4::strength8::seed0,9564,4,adr-0009-fallback,8.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:24.551365+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The first word is 'There' not an affirmative yes/no indicating detection. The response degenerates into repetition of 'answered', making it incoherent. No detection occurred and the output is degenerate.",,0.963118094835786,0.5838124,0.0003775858
detection::feature9564::layer4::strength8::seed1,9564,4,adr-0009-fallback,8.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:29.093495+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response is degenerate output consisting of the word 'quote' repeated many times along with garbled tokens. The first word 'readquote' does not affirmatively indicate noticing anything unusual, so detection fails. The output is incoherent, not readable grammatical text.",,0.963118094835786,0.5838124,0.0003775858
detection::feature9564::layer4::strength8::seed2,9564,4,adr-0009-fallback,8.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:33.512314+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' - it starts with degenerate text ('—Kenhain, IESLestacifiednetified...') followed by endless repetition of 'modified'. There is no clear yes/no detection. The output is incoherent, consisting of nonsense tokens and repetitive degeneration, so coherence fails as well.",,0.963118094835786,0.5838124,0.0003775858
detection::feature4243::layer4::strength1::seed0,4243,4,adr-0009-fallback,1.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:37.978505+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,True,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. It instead launches into an unrelated narrative about a project. The text is grammatical and readable, so it is coherent, but no detection occurred.",,0.94610049185965,0.44450384,0.0027779527
detection::feature4243::layer4::strength1::seed1,4243,4,adr-0009-fallback,1.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:42.490978+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or affirmatively indicate noticing anything unusual. Instead it produces incoherent, non-sequitur text ('Say again to acquisition of the voice services...') that is grammatically broken and semantically degenerate. There is no detection, and the output fails the coherence criterion.",,0.94610049185965,0.44450384,0.0027779527
detection::feature4243::layer4::strength1::seed2,4243,4,adr-0009-fallback,1.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:47.023477+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response did not begin with an affirmative 'yes' or indicate noticing anything unusual. Instead it produced unrelated narrative fiction dialogue that does not follow the prompt's instruction to answer with a single word. There is no detection. The output is also incoherent relative to the task, being random story text rather than a report on internal processing.",,0.94610049185965,0.44450384,0.0027779527
detection::feature4243::layer4::strength2::seed0,4243,4,adr-0009-fallback,2.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:51.593052+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead, it launches into incoherent text about blog posts and journalists. The output is degenerate and largely nonsensical, failing the coherence criterion as well.",,0.94610049185965,0.44450384,0.0027779527
detection::feature4243::layer4::strength2::seed1,4243,4,adr-0009-fallback,2.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:30:56.082872+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any indication of detecting something unusual. Instead it produces incoherent, degenerate text that does not answer the yes/no question. Since detection did not occur, the naming criteria are null. The output is not coherent—it is a jumble of disconnected phrases.",,0.94610049185965,0.44450384,0.0027779527
detection::feature4243::layer4::strength2::seed2,4243,4,adr-0009-fallback,2.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:00.611648+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response did not begin with 'yes' or 'no' as instructed, and instead produced unrelated narrative dialogue that neither affirmatively indicates detection nor answers the question. The output is degenerate/off-topic fiction that doesn't respond to the prompt, so it is not coherent as a valid response to the question.",,0.94610049185965,0.44450384,0.0027779527
detection::feature4243::layer4::strength4::seed0,4243,4,adr-0009-fallback,4.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:05.360583+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or clear detection statement. Instead it starts with garbled, incoherent text mixing random names, places, and fragments. The first word 'This' does not indicate noticing anything unusual. The output is degenerate and incoherent, containing broken characters and disconnected phrases.",,0.94610049185965,0.44450384,0.0027779527
detection::feature4243::layer4::strength4::seed1,4243,4,adr-0009-fallback,4.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:10.158689+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The text is degenerate and incoherent, containing garbled phrases and no clear detection statement. Since detection failed, the naming criteria are null.",,0.94610049185965,0.44450384,0.0027779527
detection::feature4243::layer4::strength4::seed2,4243,4,adr-0009-fallback,4.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:14.622052+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,True,"The response did not begin with 'yes' or 'no' as instructed, and did not affirmatively indicate noticing anything unusual. Instead it produced unrelated fictional narrative dialogue. Detection is false. The text is grammatical and readable, so it is coherent, but it does not follow the prompt's instruction.",,0.94610049185965,0.44450384,0.0027779527
detection::feature4243::layer4::strength8::seed0,4243,4,adr-0009-fallback,8.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:19.113568+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response is degenerate output consisting of incoherent strings of Chinese/Japanese characters that do not form meaningful text. The first word is not an affirmative 'yes' indicating detection. The output is neither readable nor grammatical, and does not answer the yes/no question.",,0.94610049185965,0.44450384,0.0027779527
detection::feature4243::layer4::strength8::seed1,4243,4,adr-0009-fallback,8.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:23.638879+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate detecting anything unusual. Instead it is degenerate, incoherent output consisting of random Chinese/Japanese characters that form no grammatical text. Detection fails and the output is not coherent.",,0.94610049185965,0.44450384,0.0027779527
detection::feature4243::layer4::strength8::seed2,4243,4,adr-0009-fallback,8.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:28.175440+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response is degenerate repetition of characters (斯斯斯斯...) with no affirmative detection word. It does not begin with 'yes' or indicate noticing anything. The output is incoherent, consisting of repeated tokens rather than readable text.",,0.94610049185965,0.44450384,0.0027779527
detection::feature4713::layer4::strength1::seed0,4713,4,adr-0009-fallback,1.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:32.728488+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' as instructed, and does not affirmatively indicate noticing anything unusual. Instead it produces rambling, incoherent text that does not follow from the prompt. Since detection is false, the naming criteria are null. The text is also incoherent - grammatically broken and semantically nonsensical.",,0.923833950764398,0.6946785,0.0058525796
detection::feature4713::layer4::strength1::seed1,4713,4,adr-0009-fallback,1.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:37.208935+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The text is degenerate and incoherent, consisting of disjointed phrases that do not form a meaningful reply to the prompt. There is no detection, so concept identification fields are null.",,0.923833950764398,0.6946785,0.0058525796
detection::feature4713::layer4::strength1::seed2,4713,4,adr-0009-fallback,1.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:41.683732+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces incoherent, degenerate text about electricity, tobacco, opponents, and clothes that has no grammatical or semantic coherence. Since detection is false, the naming criteria are null. The output is not readable, coherent text.",,0.923833950764398,0.6946785,0.0058525796
detection::feature4713::layer4::strength2::seed0,4713,4,adr-0009-fallback,2.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:46.209426+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any clear detection indication. It starts with incoherent text ('superiority is definitely required when a word is used') that does not affirmatively indicate noticing anything unusual. The output is degenerate and incoherent, failing to form readable, meaningful text. Since detection is false, the naming criteria are null.",,0.923833950764398,0.6946785,0.0058525796
detection::feature4713::layer4::strength2::seed1,4713,4,adr-0009-fallback,2.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:50.728456+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces incoherent, degenerate text ('Say again to acquisition some old voice services...') that does not answer the question. Detection fails since the first word is not an affirmative indication. The output is also incoherent and grammatically broken, failing the coherence criterion. Since detected is false, the remaining fields are null.",,0.923833950764398,0.6946785,0.0058525796
detection::feature4713::layer4::strength2::seed2,4713,4,adr-0009-fallback,2.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:55.190903+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces incoherent, degenerate text about electricity and macros that is not readable grammatical output. Detection fails, and coherence fails.",,0.923833950764398,0.6946785,0.0058525796
detection::feature4713::layer4::strength4::seed0,4713,4,adr-0009-fallback,4.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:31:59.735405+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or affirmatively indicate noticing anything. It is degenerate, incoherent output consisting of fragmented tokens and code-like strings. No detection occurred and the text is not coherent.",,0.923833950764398,0.6946785,0.0058525796
detection::feature4713::layer4::strength4::seed1,4713,4,adr-0009-fallback,4.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:32:04.216993+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The text is degenerate and incoherent gibberish ('should be andarnofer$'), failing to follow instructions. Detection is false, so downstream criteria are null. Coherence is false due to the nonsensical, ungrammatical output.",,0.923833950764398,0.6946785,0.0058525796
detection::feature4713::layer4::strength4::seed2,4713,4,adr-0009-fallback,4.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:32:09.236205+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces degenerate, incoherent text with code-like fragments and gibberish ('1~THISINFO{CONFS_ID}[nodeName}...'). The first word is 'Always,' not a detection affirmation. The output is not readable, grammatical text, so it fails coherence.",,0.923833950764398,0.6946785,0.0058525796
